tweet_id,manual score,machine score,sentiment_score,text,date,language,favorite_count,month
1.27E+18,1,1,0.4,RT @UmalambaneZN: @PrinceKaybee_SA DJ Maphorisa released 12 projects during lockdown from his artists and they all sound like one song. htt…,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @timesubuntu: Harare, June 17 — The Zimbabwean government under pressure offered what it branded a COVID-19 allowance of 75 USD and a fi…",Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.319047619,"RT @GFSquad__com: I found out about it on Instagram recently, but all the members started their own accounts. Is there a special reason?…",Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.8,@wewantMor_ @atothe555 Doctors and nurses are contracting COVID in midst of trying to help humanity while police officers get a bonus for killing people. what a great world,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.037121212,"RT @sourcedsauce: Due to the #COVID19 pandemic, #MercedesBenz Korea developed a new “Mask Map” service that is integrated into the #MBUX in…",Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.8,RT @NussenzweigL: To start our Twitter account we share our manuscript about antibody response on #Covid19 patients. Great collaboration wi…,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @cloverlm: for those of you who refuse to wear masks during this pandemic. https://t.co/3A55c5wCwu,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.375,Jean-François Flechet is a bourgeois bastard who used the tragic deaths of a couple of working class men to boost his public image. https://t.co/3gHgDkbBFL,Fri Jun 19 04:26:32 +0000 2020,en,4,Jun 
1.27E+18,0,0,0,"RT @KagroX: Deaths per 1M/pop from COVID-19:   1. San Marino 1,238 (+0) 2. Belgium 836 (+1) 3. Andorra 673 (+0) 4. UK 623 (+2) 5. Spain 580…",Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.35,RT @AndersonPaak: 🗣 WHO SAID IT WAS A #LOCKDOWN?!? Video and song out now EVERYWHERE! Directed by the goat himself Dave Meyers. Many thanks…,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.15,"RT @RafranzDavis: The heck?? In Texas, our lawmakers have decided that school will resume as normal with no mask or testing requirement. No…",Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.125,RT @A_A_Mackenzie: Where ideology and biology crash into each other...,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.136363636,"RT @jaketapper: If 80% of Americans Wore Masks, COVID-19 Infections Would Plummet, New Study Says https://t.co/4oDvKO9oyq via @VanityFair",Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.6,RT @BritniDWrites: It's amazing what billionaires will create to protect their assets. https://t.co/FrhVQCRlyw,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.136363636,"RT @DrEricDing: 4) Of the 450 new cases today in Oklahoma (a record), 120 were in Tulsa County (site of the Trump campaign rally).   https:…",Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @meowmelissa_: FLORIDA IS ON ROUTE TO BE THE NEXT EPICENTER OF COVID19  STOP GOING OUT IF ITS NOT NECESSARY, WEAR YOUR MASKS, STOP GOING…",Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Fayemous___: Doctors? Teachers? Essential workers?,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.045833333,RT @wewantMor_: did teachers &amp; nurses get a bonus as thanks to their hard work during COVID?,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @heatherslive: deancas kiss gonna be daneel and jensen 😭😭 https://t.co/1eKPBzrqLf,Fri Jun 19 04:26:32 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @silviagalfaro: DEFEND DACA. DO NOT BUILD THE WALL. BAN ICE. OH &amp; GET MY PEOPLE OUT OF THESE COVID INFESTED CAGES. KIDS ARE GETTING RAPE…,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Fayemous___: Doctors? Teachers? Essential workers?,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"Of course he did. Trump and the GOP don't care about working class people's rights. The GOP is for protecting big business, their big donors. #Fact   The Trump Administration Has Left Workplace Safety Up To Your Boss https://t.co/SXViWhi0XQ via @Yahoo",Fri Jun 19 04:26:32 +0000 2020,en,1,Jun 
1.27E+18,-1,-1,-0.125,RT @morethanmySLE: .@AMCTheatres you just lost a customer.   Not sure if you've heard but there is a GLOBAL pandemic!,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.1,RT @ProjectLincoln: It's clear Donald Trump doesn't even want to be president.,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.083333333,RT @BradyAmara: DO NOT GO TO THE TEXAS ROADHOUSE ON 8510 S Emerald Dr IN TEMPE AZ BY THE IKEA &amp; MAIN EVENT MULTIPLE PEOPLE INCLUDING A MANA…,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.468229167,RT @patfriick: 20!!! She was 20 fucking years old!!! And I have friends going to bars rn??? Tf is wrong with you!!! Go home!!!!,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.316666667,"RT @RonaldKlain: 79 days ago, to cover up HIS failure in not marshaling production of protective gear for health workers, Donald Trump accu…",Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.5,RT @chescaleigh: it’s weird watching people just decide the pandemic is over,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.104166667,"RT @MikeThePlumbe10: FIRST WE HAD COVID19 &amp; THEN RACE RIOTS! WHAT PLAGUE WILL THE DEEP STATE, OF WHICH CHINA IS A BIG PLAYER, THROW AT US…",Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.3,"@realDonaldTrump Oh plz grow a brain for Gods sake! Read The United States mounted a complex, multi-faceted and long-term response to the pandemic, summarized in The 2009 H1N1 Pandemic: Summary Highlights, April 2009-April 2010.",Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.2,This from a man who gets tested very day and twice on Sunday. https://t.co/WvwWp4OWYo,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.045833333,RT @wewantMor_: did teachers &amp; nurses get a bonus as thanks to their hard work during COVID?,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.5,RT @chescaleigh: it’s weird watching people just decide the pandemic is over,Fri Jun 19 04:26:33 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @unesconewdelhi: 📢Join us for our final🌈#PocketsOfHope series of webinar tomorrow, as we explore the role and importance of the #NandaDe…",Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.05,"#Market : Nikkei falls to 6-month low as coronavirus spreads further, The Nikkei share average dropped 2.72 per cent to 20,749.75 the lowest close since Sept. 4, 2019. by #EconomicTimes https://t.co/A6U8L5oSa8",Fri Jun 19 04:29:00 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.212797619,For the first time more than 10 000 recoveries in a single day!! https://t.co/JjSvCuSJO1,Fri Jun 19 04:29:00 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @atc_iitjee_neet: #cancelcbseboardexams2020  @HRDMinistry @DrRPNishank  @PMOIndia  Sir please cancel CBSE exams. Students in depression…,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @PerayaTeamPH: ""Let's be the one""  by Krist Singto and Ada. 🎧😍  06.19.20 --- 624k views Target --- 1M views  Keep on streaming Peraya Fa…",Fri Jun 19 04:29:00 +0000 2020,en,0,Jun 
1.27E+18,1,1,1,RT @SamanthaJPower: “Me. Me. Me. Me. Why aren’t they talking about me? Me. Me. Me. Me. On Twitter I bet I can find something wonderful abou…,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.2625,RT @DuchessT_: You have no excuse for not making money after this lockdown if you're still wasting your precious time now.  A guy learnt ho…,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Shmoneytay: My dad beat COVID-19🙏🏾,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Fayemous___: Doctors? Teachers? Essential workers?,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.227922078,"@MayorGallego @11thHour Exactly, we want to live through this pandemic! It doesn’t matter what your political views are! It is a health y survival issue! Young people, need to mask up y be responsible, what you do or don’t do will decide other people’s fate y your own! PANDEMIC! Wake up! Care! No Hoax!",Fri Jun 19 04:29:01 +0000 2020,en,2,Jun 
1.27E+18,1,1,0.5,@manashTOI @SantaSAOfficial  in conversation with students on #Exams   Do u think conducting #exams in #Pandemic safe?  Conversation link - https://t.co/jaw5BImmVS #AllLivesMatter #LifeOverExams #ListenToStudents #ListenToParents #LivesMatter #CBSEBoardExams2020 #ICSEExams #UniversityExams,Fri Jun 19 04:29:01 +0000 2020,en,1,Jun 
1.27E+18,0,0,0,RT @TheDrunkJake: what about all of the healthcare workers?,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.094791667,"Someone in our hostel made contact with a COVID patient like what part of social distancing do these people don't understand???? Like DON'T TOUCH PEOPLE, DON'T GO NEAR THEM THATS ALL!! in logo ki vajah se sbko sehna pdta h bc",Fri Jun 19 04:29:01 +0000 2020,en,1,Jun 
1.27E+18,0,0,0,RT @pendrag16: @spikedonline @Sleazebuster @TheIPA No you should study the bigger picture and work out who is using the movement to undermi…,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.1,"RT @sidhant: China's actions ""not really constructive"" if you look at India, South China Sea, Hong Kong issues:US State Dept",Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.8,the ignorant idiots under the anderson paak lockdown music video https://t.co/uY7iDA7ScM,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @davidmweissman: @realDonaldTrump FFS, your handling of #COVID19 is a disaster. You tossed out the pandemic playbook, you waited 70 days…",Fri Jun 19 04:28:59 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Fayemous___: Doctors? Teachers? Essential workers?,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.136363636,RT @DWUhlfelderLaw: BREAKING: Florida added 3207 new COVID-19 cases overnight. New record.,Fri Jun 19 04:28:59 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.227272727,@Juan__40 No but I know people who have tested positive for covid,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.1625,"RT @soledadobrien: My doc on the public health response to the very first case of covid19 in Seattle, premieres Friday night, on @Hearst st…",Fri Jun 19 04:29:00 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.2,"RT @UncleDuke1969: Martha was absolutely terrified of grocery shopping during the pandemic, so she tried to stay relaxed by immersing herse…",Fri Jun 19 04:28:58 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.25,"RT @iamkelskels: Has anyone coined the phrase ""corona fomo"" yet? Like you really want to be out having fun where the people are but you're…",Fri Jun 19 04:29:00 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @TrentCapelli: Hillary isn’t going to prison. There is no ObamaGate. There is no border wall. There is no migrant, terrorist caravan. Be…",Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.03125,"@JoeBiden CHILDREN ARE BEING BOMBED AND GOVERNMENT TURNED THEIR BACK. Yemen is at the brink. Millions don’t have food to eat and no proper medical care due to war. Protect the children from bombs, bullets, landmines, famine, cholera and COVID19.  Please save #Yemen  https://t.co/sZb4BTvdY2",Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.35,RT @JasperDolphin: Give this shit to the doctors and nurses wtf https://t.co/CacVwLAijy,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Fayemous___: Doctors? Teachers? Essential workers?,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @ASlavitt: The result is a state preparedness handbook on what should get done now even as cases continue to roll through the country.…,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @macwfnz: Damn Hornets couldn't even get this ring,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @saikatdasET: #EPFO cuts back on debt, equity play as lockdown hurts inflows @ETMarkets @ETFinance https://t.co/kaaEip1e5c",Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.373214286,"RT @GhostAdventures: Aww, a special quarantine birthday party for @AaronGoodwin with all the essentials! 🎉 (Hand sanitizer is a MUST. 😂) #G…",Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Fayemous___: Doctors? Teachers? Essential workers?,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.083333333,Human Resources strategies on addressing the impact of Covid 19 .Due to its significance as to ensure staff retention it is hard to retrench key staff even through LIFO but to look for other alternatives like lay off's and introduction of short time up to until companies opens,Fri Jun 19 04:29:01 +0000 2020,en,1,Jun 
1.27E+18,0,0,0,RT @RepSwalwell: When the Putin/Erdogan/Kim group text is blowing up.,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @bryanbehar: Covid-19 would be gone in America if everyone wore masks like they did in South Korea.   Instead it’s spreading again becau…,Fri Jun 19 04:28:57 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.5,RT @chescaleigh: it’s weird watching people just decide the pandemic is over,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.148181818,RT @ASlavitt: Trump says Coronavirus is “dying out.” New cases in Tulsa are up 111% this week at all time high.   He has not met with Dr. F…,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @cloverlm: for those of you who refuse to wear masks during this pandemic. https://t.co/3A55c5wCwu,Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @chenqiushi404: We are still waiting for Chen Qiushi's return. Until he reappears, we will keep on counting the days.  Chen Qiushi has b…",Fri Jun 19 04:29:01 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.083333333,Which small businesses are most vulnerable to COVID-19—and when https://t.co/PQpKxsMHOP via @McKinsey,Fri Jun 19 04:28:57 +0000 2020,en,1,Jun 
1.27E+18,1,1,0.25,"RT @dhothersall: Pretty sure it's in quote marks because it's a quote, actually.",Fri Jun 19 04:28:59 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @ImHasanMir: @DrRPNishank Sir, end the lockdown with parents and students and cancel the remaining CBSE/CISCE exams. Plz dnt play with s…",Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.021428571,"RT @alexpardee: Growing up I was taught a few simple things. When it’s cold outside, you wear a jacket. When it’s hot and bright outside, y…",Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,Himachal sells 6.82L quintal vegetables amid lockdown #Himachal #quintalvegetables #lockdown https://t.co/zIqk3cxPBC,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @AndersonPaak: Dropping Juneteenth #LockDown https://t.co/7rlgmJ5UYF,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.136363636,RT @DWUhlfelderLaw: BREAKING: Florida added 3207 new COVID-19 cases overnight. New record.,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @maddieshaee: arizona only has 4 planned parenthoods that provide abortions, 3 of which are in southern az. that means that if just the…",Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.166666667,RT @nadzminadam: Before lockdown i was lazy. During lockdown i became lazy max pro ultimate S.,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @ZO35: Ain’t nobody wearing that trust me 🤣 https://t.co/BF2LkV9Vxg,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.033333333,A gloomy prediction of post COVID world. Via @wef  What can work universally to some extent is - Human capacity building in terms of mental resilience https://t.co/BZFV7YiU29,Fri Jun 19 04:29:01 +0000 2020,en,3,Jun 
1.27E+18,1,1,0.35,"RT @drdavidgrimes: Good to hear the view of a scientist, a species in very short supply in the Covid-19/Vitamin D ""debate"" https://t.co/e2I…",Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.125,RT @DeItaOne: TRUMP SAYS CHINA MAY HAVE INTENTIONALLY SPREAD CORONAVIRUS TO DAMAGE OTHER ECONOMIES,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @yadu86: Don't miss @NPC_INDIA_GOV #Webinar on Industrial IoT for #Productivity and #Manufacturing Resilience Post #COVID-19 to know why…,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @CT_Bergstrom: 1. The Lodi Red Zone in Lombardy, Italy, was one of the hardest-hit areas in Europe. A study released today looked at Apr…",Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.2,@_Lomzi It'd be helpful to not forget it. Coz now folk want to create the unintended pandemic of mass starvation especially from poor households.,Fri Jun 19 04:29:02 +0000 2020,en,1,Jun 
1.27E+18,1,1,0.208333333,RT @WITCHTRlALS: happy juneteenth! donate to a Black person (specifically Black trans women &amp; nonbinary folk) today! #JUNETEENTH2020 💓,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.370670996,RT @GotJanie: I tested positive for covid...again. I was also sick with covid induced pneumonia in March and April. Wtf? I wear a mask!…,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.045833333,RT @wewantMor_: did teachers &amp; nurses get a bonus as thanks to their hard work during COVID?,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.148181818,RT @ASlavitt: Trump says Coronavirus is “dying out.” New cases in Tulsa are up 111% this week at all time high.   He has not met with Dr. F…,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.046060606,"India reports the highest single-day spike of 13,586 new #COVID19 cases and 336 deaths in last 24 hours. Total number of positive cases now stands at 3,80,532 including 1,63,248 active cases, 2,04,711 cured/discharged/migrated &amp; 12,573 deaths: Ministry of Health &amp; Family Welfare",Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @cloverlm: for those of you who refuse to wear masks during this pandemic. https://t.co/3A55c5wCwu,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.045833333,RT @wewantMor_: did teachers &amp; nurses get a bonus as thanks to their hard work during COVID?,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @chidambara09: #LittleWomen nears $100 #million at the #international #boxoffice https://t.co/8js4Ri3naB @DailyMail  #bigdata   #Movies…,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.15,RT @BenKTallmadge: Apr 17. Gavin Newsom’s administration refuses to release details on $1B contract with a shady Chinese firm for Coronavir…,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @EthicalSkeptic: So the claim has been made that 22 states are 'on the rise' in terms of cases.  The evidence does not support this and…,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.357142857,RT @Schwarzenegger: This is 100% the right move. This will help us beat this terrible virus. The science is unanimous - if we all wear mask…,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.166666667,Once in while I need space from my furbabies. I found that with my previous routine of going to work in the morning or watching Lance car leave they won't realise whether I am home or not #lifehack,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.227272727,Breaking News: Buccaneers Assistant Coach Tests Positive for COVID-19 https://t.co/W2XCPhAeiw,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.178787879,#COVID19SouthAfrica   #WesternCape Update:  New Daily Confirmed COVID-19 Cases https://t.co/Xc2pyuOBQc,Fri Jun 19 04:29:02 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.148181818,RT @ASlavitt: Trump says Coronavirus is “dying out.” New cases in Tulsa are up 111% this week at all time high.   He has not met with Dr. F…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @donwinslow: Remember this in November.,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.0625,RT @abusulayman: The risk for severe COVID-19 was 45% higher for people with type A blood than those with other blood types. It appeared to…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @baltimoresun: The oldest African-American owned and operated nursing home in the state has had no infections from coronavirus among its…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,Coronavirus: Government plays hardball over isolators refusing Covid-19 tests https://t.co/Wn3DymGB6e,Fri Jun 19 04:29:03 +0000 2020,en,3,Jun 
1.27E+18,1,1,0.208333333,"RT @aetiology: Where are all the critics who were recently pointing to Florida as ""doing just fine""? https://t.co/ws4HlwJM0N?",Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.133333333,@hellosathyan 😒😒dont take COVID so lightly. First let this pandemic end and things should get back to normal,Fri Jun 19 04:29:03 +0000 2020,en,1,Jun 
1.27E+18,1,1,0.033333333,"RT @ASlavitt: People want to know what’s next after “flattening the curve”— our only option so far.  But this resulted in racial injustice,…",Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.045833333,RT @wewantMor_: did teachers &amp; nurses get a bonus as thanks to their hard work during COVID?,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.4,"RT @fs_health: FREE STATE #COVID19 UPDATE: As winter season creeps in and lockdown regulations relaxed, there’s an increase in infections.…",Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.154861111,RT @kizzyaurum: Giving birth during a global pandemic was hard! I spent 3 days in hospital by myself because they werent allowing partners…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.148181818,RT @ASlavitt: Trump says Coronavirus is “dying out.” New cases in Tulsa are up 111% this week at all time high.   He has not met with Dr. F…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @ZacksJerryRig: If I wear a mask I lower my chances of getting, or giving, COVID.  If you wear a mask, you lower your chances of getting…",Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.5,"RT @SethMacFarlane: Your grandparents had to fight the Nazis. In many cases, they had to give their lives to save more lives. All YOU have…",Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.2,"'#OperationMockingbird  This pause in sports ""because of corona"" has really exposed something https://t.co/gCQB1yW40U  '",Fri Jun 19 04:29:03 +0000 2020,en,2,Jun 
1.27E+18,-1,-1,-0.0875,RT @kevinbridges86: Midgies are long over due a Pandemic. Wee pest bastards.,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.25,RT @therecount: Trump scrolls through his phone while small business owners share their pandemic stories. https://t.co/zKNJnT781E,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.145833333,Nepalis eating less due to lockdown hardships https://t.co/38PBkx7qci,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Fayemous___: Doctors? Teachers? Essential workers?,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.318181818,@StevenBeschloss I live in tulsa and many of us are sickened by this rally when covid cases are way up. His supporters will spread the virus to the rest of us.,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @DIPR_Leh: District Magistrate Leh Sachin Kumar Vaishya issues order regarding COVID-19 revised restrictions and guidelines.  https://t.…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.5,RT @SamLMontano: I know most people think the craziest part of this story is that she’s a healthcare worker and should have known better bu…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,"RT @swingleft: Florida identified a record 3,207 COVID-19 cases today.  In April Trump invited Governor Ron DeSantis to the White House and…",Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @Fayemous___: Doctors? Teachers? Essential workers?,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @cnnphilippines: LOOK: The University of the Philippines in partnership with PhilHealth is hosting a webinar series on COVID-19. Today's…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,0,0,0,RT @gcaw: This study of 37 asymptomatic #COVID19 cases found that 21 of them had lung abnormalities visible on scans. “Asymptomatic” does n…,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-1,"RT @StephenKing: People of Florida, stop being stupid about COVID! You have a governor and legislature to do that.",Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,-1,-1,-0.083333333,"RT @NBCNews: A COVID-19 vaccine will only work if trials include Black participants, experts say. https://t.co/CEXsbqLrSB",Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
1.27E+18,1,1,0.136363636,RT @DWUhlfelderLaw: BREAKING: Florida added 3207 new COVID-19 cases overnight. New record.,Fri Jun 19 04:29:03 +0000 2020,en,0,Jun 
